"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","v","dcorr"
"var","2.5%",0.6,"rich",2.08673268725562,6.89171048310728,7.36014505723821,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.6,"abun",3.2549956708593,18.4769110507163,90.3793695921539,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.7,"rich",1.91154978464076,6.17484976879429,8.15995387341153,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.7,"abun",2.93175412771872,17.0519524329103,111.698122121861,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.8,"rich",1.69248285526637,5.35999327479686,9.18677452288765,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.8,"abun",2.62748204862384,15.0612356474905,140.591148124389,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.9,"rich",1.51813408785435,4.71791309643817,10.6896171980007,0.000977517106549364,"g16","g16","4"
"var","2.5%",0.9,"abun",2.36102997750947,13.6343011134531,158.942717235039,0.000977517106549364,"g16","g16","4"
"var","2.5%",1,"rich",1.32307894978006,4.5791208455523,12.1473544272743,0.000977517106549364,"g16","g16","4"
"var","2.5%",1,"abun",2.09056590985459,13.1758985472798,189.187050571237,0.000977517106549364,"g16","g16","4"
"var","50%",0.1,"rich",4.22983107282502,2.85058880131965,0.286454037603861,0.000977517106549364,"g16","g16","4"
"var","50%",0.1,"abun",5.85211569449536,6.0715472835716,1.02308143175709,0.000977517106549364,"g16","g16","4"
"var","50%",0.2,"rich",3.9430954262891,5.41252271963588,3.09698563889907,0.000977517106549364,"g16","g16","4"
"var","50%",0.2,"abun",5.73399220277371,12.7214663329362,14.9401251680108,0.000977517106549364,"g16","g16","4"
"var","50%",0.3,"rich",3.12144265869379,8.22818819495357,6.58399917140152,0.000977517106549364,"g16","g16","4"
"var","50%",0.3,"abun",4.61098017091276,19.0094496502322,41.024042243249,0.000977517106549364,"g16","g16","4"
"var","50%",0.4,"rich",2.60027759958456,10.2359057116019,8.25211302159702,0.000977517106549364,"g16","g16","4"
"var","50%",0.4,"abun",3.99424181329423,23.9111213572214,65.2206453713038,0.000977517106549364,"g16","g16","4"
"var","50%",0.5,"rich",2.45453018084066,9.70738779554619,9.64522572626466,0.000977517106549364,"g16","g16","4"
"var","50%",0.5,"abun",3.7802433673937,24.3039061545393,92.6508106518817,0.000977517106549364,"g16","g16","4"
"var","50%",0.6,"rich",2.37723330202224,9.2788916445198,10.6042960158541,0.000977517106549364,"g16","g16","4"
"var","50%",0.6,"abun",3.66257092726662,24.0050436637036,120.846291162634,0.000977517106549364,"g16","g16","4"
"var","50%",0.7,"rich",2.32088335471652,8.04804152920332,12.5257376244807,0.000977517106549364,"g16","g16","4"
"var","50%",0.7,"abun",3.47736055107527,21.7827611421676,152.989800506323,0.000977517106549364,"g16","g16","4"
"var","50%",0.8,"rich",2.18777492668622,6.76178270863881,14.2684420439272,0.000977517106549364,"g16","g16","4"
"var","50%",0.8,"abun",3.38469832523827,19.356396627566,184.629695709616,0.000977517106549364,"g16","g16","4"
"var","50%",0.9,"rich",2.07748923203812,5.74681925097752,16.3710956592131,0.000977517106549364,"g16","g16","4"
"var","50%",0.9,"abun",3.25882629215543,16.8735862277004,212.835286458333,0.000977517106549364,"g16","g16","4"
"var","50%",1,"rich",1.85472749801442,5.14428830263319,18.4869977814944,0.000977517106549364,"g16","g16","4"
"var","50%",1,"abun",2.90956439393939,15.2128424173693,241.856654371334,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.1,"rich",4.58032193151271,3.36101183998503,0.389245784457478,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.1,"abun",6.17076975653715,7.13804469849707,2.9115177098607,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.2,"rich",4.53858996975806,6.16218459799609,3.73506183941227,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.2,"abun",6.60255194968842,14.6891575788123,15.9978239027752,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.3,"rich",3.33620047023919,10.0487144074948,8.3598884828629,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.3,"abun",5.11938576796188,23.0320209402493,49.2514652971881,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.4,"rich",2.77390026938997,12.4443322145345,10.867388349218,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.4,"abun",4.20482687255621,28.784750757003,85.8343647618448,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.5,"rich",2.65724448523796,13.3145067022926,12.3050065056436,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.5,"abun",3.84776049303519,30.8795236895161,122.92030524499,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.6,"rich",2.84586617179863,12.6347656488652,13.214705141129,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.6,"abun",4.36374862536657,30.1204047149927,157.392187189753,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.7,"rich",2.66250152737048,10.5433393282625,14.9144152032548,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.7,"abun",3.93297537974248,26.8212905898705,193.370969340901,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.8,"rich",2.65692882071725,9.41218841642229,16.7328915414223,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.8,"abun",3.91906454285802,23.4829198932368,227.370122437836,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.9,"rich",2.69344865457753,8.35015579178886,19.8079015647911,0.000977517106549364,"g16","g16","4"
"var","97.5%",0.9,"abun",4.01047938431696,21.4865307879704,264.720741309262,0.000977517106549364,"g16","g16","4"
"var","97.5%",1,"rich",2.57877508706012,7.2849416544477,22.2249153025339,0.000977517106549364,"g16","g16","4"
"var","97.5%",1,"abun",3.88279238166697,18.7199789604717,307.052653114118,0.000977517106549364,"g16","g16","4"
"mean","2.5%",0.1,"rich",3.5931640625,2.8834228515625,0.1503662109375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.1,"abun",4.0617431640625,3.8357421875,0.243896484375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.2,"rich",2.7443603515625,5.296826171875,2.84833984375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.2,"abun",3.1115234375,7.414990234375,5.32958984375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.3,"rich",2.4062744140625,5.3948486328125,6.4980224609375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.3,"abun",2.7345458984375,7.846533203125,13.78037109375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.4,"rich",2.16884765625,4.7067626953125,9.7025634765625,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.4,"abun",2.4583740234375,6.981884765625,23.6873779296875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.5,"rich",1.9406982421875,4.1907470703125,12.4154296875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.5,"abun",2.243359375,6.2452880859375,33.3070556640625,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.6,"rich",1.7279296875,3.796435546875,14.6542724609375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.6,"abun",2.019482421875,5.7141845703125,43.0274658203125,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.7,"rich",1.4462646484375,3.55224609375,16.6430419921875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.7,"abun",1.7121337890625,5.367041015625,52.49921875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.8,"rich",1.231982421875,3.3834716796875,18.198828125,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.8,"abun",1.468798828125,5.0882080078125,62.23271484375,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.9,"rich",1.087548828125,3.24453125,19.2963623046875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",0.9,"abun",1.295947265625,4.8645751953125,71.9783935546875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",1,"rich",0.9203857421875,3.20732421875,20.1530029296875,0.000977517106549364,"g16","g16","8"
"mean","2.5%",1,"abun",1.10400390625,4.7496337890625,81.533984375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.1,"rich",3.951171875,3.09130859375,0.41357421875,0.000977517106549364,"g16","g16","8"
"mean","50%",0.1,"abun",4.44775390625,4.13818359375,0.68505859375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.2,"rich",3.30859375,5.73974609375,3.435546875,0.000977517106549364,"g16","g16","8"
"mean","50%",0.2,"abun",3.8037109375,8.1328125,6.806640625,0.000977517106549364,"g16","g16","8"
"mean","50%",0.3,"rich",2.7412109375,6.1015625,7.11865234375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.3,"abun",3.1337890625,8.72119140625,16.06298828125,0.000977517106549364,"g16","g16","8"
"mean","50%",0.4,"rich",2.408203125,5.87060546875,10.55419921875,0.000977517106549364,"g16","g16","8"
"mean","50%",0.4,"abun",2.75341796875,8.65673828125,26.17919921875,0.000977517106549364,"g16","g16","8"
"mean","50%",0.5,"rich",2.19189453125,5.49169921875,13.4267578125,0.000977517106549364,"g16","g16","8"
"mean","50%",0.5,"abun",2.513671875,8.19970703125,36.40087890625,0.000977517106549364,"g16","g16","8"
"mean","50%",0.6,"rich",2.06494140625,4.99462890625,15.578125,0.000977517106549364,"g16","g16","8"
"mean","50%",0.6,"abun",2.3564453125,7.453125,46.5283203125,0.000977517106549364,"g16","g16","8"
"mean","50%",0.7,"rich",1.89599609375,4.6513671875,17.33837890625,0.000977517106549364,"g16","g16","8"
"mean","50%",0.7,"abun",2.20166015625,6.95166015625,56.80859375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.8,"rich",1.7529296875,4.39892578125,18.6640625,0.000977517106549364,"g16","g16","8"
"mean","50%",0.8,"abun",2.04541015625,6.53662109375,66.44677734375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.9,"rich",1.6103515625,4.234375,20.01708984375,0.000977517106549364,"g16","g16","8"
"mean","50%",0.9,"abun",1.86083984375,6.25146484375,76.43408203125,0.000977517106549364,"g16","g16","8"
"mean","50%",1,"rich",1.5078125,4.115234375,21.21630859375,0.000977517106549364,"g16","g16","8"
"mean","50%",1,"abun",1.7421875,6.0107421875,86.15771484375,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.1,"rich",4.5244384765625,3.3668212890625,0.7620361328125,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.1,"abun",5.056494140625,4.4771728515625,1.394921875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.2,"rich",3.8937744140625,6.5205322265625,3.77626953125,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.2,"abun",4.452783203125,9.1471923828125,7.8467529296875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.3,"rich",3.319287109375,7.48681640625,7.7106201171875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.3,"abun",3.80966796875,10.7970458984375,17.56357421875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.4,"rich",2.92861328125,7.2561767578125,10.9875244140625,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.4,"abun",3.4092041015625,10.5475830078125,28.0211669921875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.5,"rich",2.4638427734375,6.8589599609375,13.749072265625,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.5,"abun",2.91630859375,10.0947998046875,38.0401611328125,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.6,"rich",2.1712158203125,6.329443359375,16.4720947265625,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.6,"abun",2.5347900390625,9.392236328125,48.3252685546875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.7,"rich",2.1047607421875,6.0612060546875,18.5796875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.7,"abun",2.432568359375,9.0396484375,58.0759521484375,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.8,"rich",2.05283203125,5.7952392578125,20.481201171875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.8,"abun",2.3542724609375,8.69873046875,67.9251708984375,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.9,"rich",1.98359375,5.6321533203125,22.194970703125,0.000977517106549364,"g16","g16","8"
"mean","97.5%",0.9,"abun",2.2806396484375,8.4481201171875,77.51279296875,0.000977517106549364,"g16","g16","8"
"mean","97.5%",1,"rich",1.9623779296875,5.36865234375,23.6267333984375,0.000977517106549364,"g16","g16","8"
"mean","97.5%",1,"abun",2.278125,8.077978515625,87.2432373046875,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.1,"rich",3.84515794919966,2.54872617302053,0.150787144695442,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.1,"abun",5.31307183318823,5.58325264521475,0.488088037634409,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.2,"rich",3.63041746376314,4.33924387524438,2.33999696435117,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.2,"abun",5.29442357038123,10.4464730390472,11.3176117510157,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.3,"rich",2.76202400930932,5.92670855480205,5.2303491139342,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.3,"abun",4.01063622617302,14.875419334792,33.8083955498152,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.4,"rich",2.35561995967742,8.21645653389999,7.11371032177878,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.4,"abun",3.30266518989033,19.3104507461205,58.2126237170088,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.5,"rich",2.331681291239,8.09196774957234,7.36581668499511,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.5,"abun",3.2335628207478,19.985765646956,81.0180321358749,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.6,"rich",2.26990030089198,7.97326672088832,8.29219754723393,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.6,"abun",3.30015540994624,20.6041565478372,99.8829301791224,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.7,"rich",2.22198344330401,7.16801838954057,8.80856771310637,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.7,"abun",3.22219307490225,19.2657097690616,120.406488460716,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.8,"rich",1.92071197897575,6.26026643546096,9.98231190432551,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.8,"abun",2.91314941883553,17.8288325543744,129.388110351562,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.9,"rich",1.75703051017992,5.5126079898659,11.715172134653,0.000977517106549364,"g16","g16","8"
"var","2.5%",0.9,"abun",2.68232946908602,16.670184678183,155.721539360337,0.000977517106549364,"g16","g16","8"
"var","2.5%",1,"rich",1.57860132480297,5.01382754746304,13.8917810285313,0.000977517106549364,"g16","g16","8"
"var","2.5%",1,"abun",2.39838576032502,14.6434338343108,172.053069895337,0.000977517106549364,"g16","g16","8"
"var","50%",0.1,"rich",4.24676101997801,2.91132755223607,0.345956095735582,0.000977517106549364,"g16","g16","8"
"var","50%",0.1,"abun",5.83948481793744,6.45258182887341,1.31064758599096,0.000977517106549364,"g16","g16","8"
"var","50%",0.2,"rich",4.04066432978983,5.31581009820992,3.57766201582356,0.000977517106549364,"g16","g16","8"
"var","50%",0.2,"abun",5.86698082768206,12.6193921638258,18.2608118737781,0.000977517106549364,"g16","g16","8"
"var","50%",0.3,"rich",3.12131521871945,6.9259339870479,6.94325770940249,0.000977517106549364,"g16","g16","8"
"var","50%",0.3,"abun",4.74475491431452,16.855371380132,47.2970878772605,0.000977517106549364,"g16","g16","8"
"var","50%",0.4,"rich",2.54193204728739,9.59659759133675,8.20224580736804,0.000977517106549364,"g16","g16","8"
"var","50%",0.4,"abun",3.82829444266251,23.2267438752444,72.8616102112353,0.000977517106549364,"g16","g16","8"
"var","50%",0.5,"rich",2.40689435942082,10.8125830507698,9.33687301441838,0.000977517106549364,"g16","g16","8"
"var","50%",0.5,"abun",3.50319984115347,25.6646901538062,100.462019546524,0.000977517106549364,"g16","g16","8"
"var","50%",0.6,"rich",2.38570591245112,10.2196721499267,9.97877098225196,0.000977517106549364,"g16","g16","8"
"var","50%",0.6,"abun",3.54728118508675,24.3101306665445,122.872929935698,0.000977517106549364,"g16","g16","8"
"var","50%",0.7,"rich",2.31200646841398,9.18220909320015,11.7606433857221,0.000977517106549364,"g16","g16","8"
"var","50%",0.7,"abun",3.40503908159213,23.0347682024377,150.427436060453,0.000977517106549364,"g16","g16","8"
"var","50%",0.8,"rich",2.2727606839565,8.10453275827835,13.9209948527615,0.000977517106549364,"g16","g16","8"
"var","50%",0.8,"abun",3.20475117225684,20.7097948359604,170.966342004979,0.000977517106549364,"g16","g16","8"
"var","50%",0.9,"rich",2.2485012677175,7.04185901988636,15.9765429305657,0.000977517106549364,"g16","g16","8"
"var","50%",0.9,"abun",3.22932465405059,18.8080992638074,200.224431818182,0.000977517106549364,"g16","g16","8"
"var","50%",1,"rich",2.14007514662757,6.12467447916667,18.4040028561828,0.000977517106549364,"g16","g16","8"
"var","50%",1,"abun",3.05319831378299,16.3780757423021,220.525298982771,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.1,"rich",5.27954485791636,3.71265934769825,0.528359260447214,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.1,"abun",7.35421420607283,7.94915581756323,2.21337766526149,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.2,"rich",4.35607695369776,8.26611910434995,4.86668967268451,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.2,"abun",6.7229454003238,18.3136796789085,20.3619270690142,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.3,"rich",3.54762916303916,12.1613022551625,8.4578403983764,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.3,"abun",5.21960112719941,29.2639819550724,51.9708221405715,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.4,"rich",3.03644382331378,12.9450031358825,9.70001715905273,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.4,"abun",4.53256112823039,30.1858833499435,79.3091692106931,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.5,"rich",2.77147836097874,12.7212650302801,11.9347324285572,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.5,"abun",4.1941077865347,31.2515844798158,115.682563347691,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.6,"rich",2.45119881876986,11.3367806085044,15.1037993340665,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.6,"abun",3.66092384912634,29.1779088770772,155.583654081134,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.7,"rich",2.50854296493157,10.9774941243967,17.2936429170103,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.7,"abun",3.68552472812805,27.0203745494257,196.059167921974,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.8,"rich",2.59883048765121,9.74855494047074,19.3394498077422,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.8,"abun",3.80212543148216,24.6513504580202,233.134474947306,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.9,"rich",2.55985554893695,8.67427029875367,21.5977105671127,0.000977517106549364,"g16","g16","8"
"var","97.5%",0.9,"abun",3.75264294755773,22.8295769565616,279.700263185026,0.000977517106549364,"g16","g16","8"
"var","97.5%",1,"rich",2.69764668006934,8.03288944128788,24.2070377174594,0.000977517106549364,"g16","g16","8"
"var","97.5%",1,"abun",4.05079824199658,20.7788288314088,326.967477700391,0.000977517106549364,"g16","g16","8"
